commissioner_name,meeting_idx_id,utterance_order,tag_key,tag_label,tag_category,confidence,evidence_text
윤종인,6828,8,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.61,"개선, 권고"
윤종인,6828,9,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤종인,6828,9,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.61,"개선, 권고"
윤종인,6828,9,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,조사
윤종인,6828,11,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤종인,6828,11,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.61,"개선, 권고"
윤종인,6828,33,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤종인,6828,33,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.61,"개선, 권고"
윤종인,6828,44,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤종인,6828,44,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.61,"개선, 권고"
윤종인,6828,46,public_sector_accountability,공공부문 책임성 강조,sector_focus,0.61,"공공부문, 정부"
윤종인,6828,46,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤종인,6828,46,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.69,"개선, 권고, 대책"
윤종인,6828,48,technical_security,기술·보안 통제 점검,issue_focus,0.61,"로그, 시스템"
윤종인,6828,48,public_sector_accountability,공공부문 책임성 강조,sector_focus,0.61,"공공부문, 공무원"
윤종인,6828,48,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤종인,6828,48,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.69,"개선, 권고, 대책"
윤종인,6828,71,technical_security,기술·보안 통제 점검,issue_focus,0.61,"관리자, 시스템"
윤종인,6828,71,sanction_effectiveness,처분 실효성·제재수준 점검,sanction_orientation,0.61,"처분, 징계"
윤종인,6828,71,public_sector_accountability,공공부문 책임성 강조,sector_focus,0.53,공공부문
윤종인,6828,71,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤종인,6828,71,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.61,"개선, 권고"
윤종인,6828,71,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,조사
윤종인,6828,72,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤종인,6828,72,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.61,"개선, 권고"
윤종인,6828,73,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤종인,6828,73,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.61,"개선, 권고"
윤종인,6828,74,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤종인,6828,75,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤종인,6828,75,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,조사
윤종인,6828,77,sanction_effectiveness,처분 실효성·제재수준 점검,sanction_orientation,0.53,처분
윤종인,6828,77,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤종인,6828,77,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,안내
윤종인,6828,79,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤종인,6828,81,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤종인,6828,96,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤종인,6828,97,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤종인,6828,98,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤종인,6828,99,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤종인,6825,2,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,현황
윤종인,6825,3,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.61,"확인, 현황"
윤종인,6825,5,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,현황
윤종인,6825,6,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,판단
윤종인,6825,6,data_subject_rights,정보주체 권리·피해 관점,rights_focus,0.53,동의
윤종인,6825,6,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,현황
윤종인,6825,8,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤종인,6825,9,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤종인,6825,9,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,조사
윤종인,6825,11,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤종인,6825,21,technical_security,기술·보안 통제 점검,issue_focus,0.53,로그
윤종인,6825,21,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤종인,6825,21,data_subject_rights,정보주체 권리·피해 관점,rights_focus,0.53,피해
윤종인,6825,21,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,조사
윤종인,6825,24,technical_security,기술·보안 통제 점검,issue_focus,0.53,로그
윤종인,6825,24,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤종인,6825,26,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤종인,6825,27,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤종인,6825,28,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤종인,6825,29,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤종인,6821,2,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,현황
윤종인,6821,3,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.61,"확인, 현황"
윤종인,6821,5,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,현황
윤종인,6821,6,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,판단
윤종인,6821,6,data_subject_rights,정보주체 권리·피해 관점,rights_focus,0.53,동의
윤종인,6821,6,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,현황
윤종인,6821,8,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤종인,6821,9,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤종인,6821,9,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,조사
윤종인,6821,11,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤종인,6821,13,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤종인,6821,17,public_sector_accountability,공공부문 책임성 강조,sector_focus,0.53,기관
윤종인,6821,17,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤종인,6821,20,sanction_effectiveness,처분 실효성·제재수준 점검,sanction_orientation,0.77,"과태료, 제재, 처분, 부과"
윤종인,6821,20,public_sector_accountability,공공부문 책임성 강조,sector_focus,0.53,기관
윤종인,6821,20,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.61,"위반, 재처분"
윤종인,6821,22,public_sector_accountability,공공부문 책임성 강조,sector_focus,0.53,행정
윤종인,6821,22,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤종인,6821,22,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,권고
윤종인,6821,22,cross_border_global,국외이전·글로벌 규범,international,0.53,이전
윤종인,6821,25,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤종인,6821,25,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,권고
윤종인,6821,31,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤종인,6821,33,technical_security,기술·보안 통제 점검,issue_focus,0.53,안전조치
윤종인,6821,33,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤종인,6821,33,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,조사
윤종인,6821,35,sanction_effectiveness,처분 실효성·제재수준 점검,sanction_orientation,0.53,처분
윤종인,6821,35,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤종인,6821,37,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤종인,6821,39,sanction_effectiveness,처분 실효성·제재수준 점검,sanction_orientation,0.53,처분
윤종인,6821,39,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤종인,6821,39,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,조사
윤종인,6821,42,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤종인,6821,50,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤종인,6821,50,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,교육
윤종인,6821,50,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,조사
윤종인,6821,52,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤종인,6821,53,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤종인,6821,54,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤종인,6821,58,sanction_effectiveness,처분 실효성·제재수준 점검,sanction_orientation,0.61,"과태료, 부과"
윤종인,6821,58,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,고시
윤종인,6821,65,sanction_effectiveness,처분 실효성·제재수준 점검,sanction_orientation,0.61,"과징금, 과태료"
윤종인,6821,65,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.61,"위반, 판단"
윤종인,6821,65,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,조사
윤종인,6821,85,sanction_effectiveness,처분 실효성·제재수준 점검,sanction_orientation,0.53,과징금
윤종인,6821,85,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤종인,6821,85,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,조사
윤종인,6818,2,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,현황
윤종인,6818,3,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.61,"확인, 현황"
윤종인,6818,5,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,현황
윤종인,6818,6,data_subject_rights,정보주체 권리·피해 관점,rights_focus,0.53,동의
윤종인,6818,6,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,현황
윤종인,6818,8,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤종인,6818,9,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤종인,6818,9,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,조사
윤종인,6818,11,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤종인,6818,28,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.77,"위반, 요건, 판단, 고시"
윤종인,6818,28,data_subject_rights,정보주체 권리·피해 관점,rights_focus,0.61,"정보주체, 통지"
윤종인,6818,28,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,서비스
윤종인,6818,69,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤종인,6818,70,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤종인,6818,71,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤종인,6818,72,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,플랫폼
윤종인,6818,73,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,플랫폼
윤종인,6818,73,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,조사
윤종인,6818,75,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,플랫폼
윤종인,6818,78,sanction_effectiveness,처분 실효성·제재수준 점검,sanction_orientation,0.53,가중
윤종인,6818,78,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,법률
윤종인,6818,78,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.61,"사업자, 플랫폼"
윤종인,6818,78,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,개선
윤종인,6818,91,data_subject_rights,정보주체 권리·피해 관점,rights_focus,0.53,정보주체
윤종인,6818,91,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.69,"사업자, 산업, 플랫폼"
윤종인,6818,91,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
윤종인,6818,91,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,조사
윤종인,6818,91,cross_border_global,국외이전·글로벌 규범,international,0.53,이전
윤종인,6818,97,public_sector_accountability,공공부문 책임성 강조,sector_focus,0.53,정부
윤종인,6818,97,data_subject_rights,정보주체 권리·피해 관점,rights_focus,0.53,동의
윤종인,6818,97,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.61,"플랫폼, 자율규약"
윤종인,6818,97,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.61,"점검, 보완"
윤종인,6818,97,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,조사
윤종인,6818,98,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,플랫폼
